종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"322190","에이스캠퍼","KONEX","일반기업부","2290","-75","-3.17","2550","2550","2150","24734","56358530","17186901130","7505197"
"088800","에이스테크","KOSDAQ","중견기업부","27150","300","1.12","26950","27150","26650","1073247","28886705250","1112007745200","40957928"
"241840","에이스토리","KOSDAQ","중견기업부","38150","750","2.01","37000","39600","35350","474030","17817031700","355490856000","9318240"
"138360","에이씨티","KOSDAQ","관리종목(소속부없음)","4480","0","0.00","0","0","0","0","0","155061688320","34611984"
"039230","에이아이비트","KOSDAQ","투자주의환기종목(소속부없음)","181","0","0.00","0","0","0","0","0","19975625713","110362573"
"312610","에이에프더블류","KOSDAQ","중견기업부","16050","1400","9.56","14750","16250","14550","743708","11684010650","162561526200","10128444"
"015260","에이엔피","KOSPI",,"1635","10","0.62","1625","1645","1590","622107","1003721985","35686178715","21826409"
"234070","에이원알폼","KONEX","일반기업부","17600","0","0.00","0","0","0","0","0","62857361600","3571441"
"072990","에이치시티","KOSDAQ","벤처기업부","14750","350","2.43","14350","15250","14200","137344","2039416750","102182100000","6927600"
"044990","에이치엔에스하이텍","KONEX","일반기업부","8800","10","0.11","8800","8850","8500","11450","99364110","66097363200","7511064"
"176440","에이치엔티","KOSDAQ","투자주의환기종목(소속부없음)","1920","0","0.00","0","0","0","0","0","164619542400","85739345"
"028300","에이치엘비","KOSDAQ","중견기업부","92500","1100","1.20","92800","93200","90900","595829","54948411100","4899715842500","52969901"
"067630","에이치엘비생명과학","KOSDAQ","중견기업부","27200","-100","-0.37","27550","27650","26900","783030","21325283200","1280316321600","47070453"
"047920","에이치엘비제약","KOSDAQ","기술성장기업부","17100","300","1.79","16800","17200","16600","393128","6653134500","356994921600","20876896"
"043220","에이치엘비파워","KOSDAQ","중견기업부","1300","5","0.39","1300","1310","1285","666869","864518885","118449990100","91115377"
"239610","에이치엘사이언스","KOSDAQ","우량기업부","44950","-50","-0.11","45200","45200","44300","35011","1562668750","231139552600","5142148"
"353070","에이치엠씨제4호스팩","KOSDAQ","SPAC(소속부없음)","2045","0","0.00","2045","2045","2035","591","1207700","8813950000","4310000"
"353060","에이치엠씨제5호스팩","KOSDAQ","SPAC(소속부없음)","2015","0","0.00","2015","2015","2005","1126","2262950","10306725000","5115000"
"044780","에이치케이","KOSDAQ","벤처기업부","1800","30","1.69","1770","1820","1725","356376","634770750","33310416600","18505787"
"071670","에이테크솔루션","KOSDAQ","중견기업부","12100","350","2.98","11800","12100","11500","1090428","12824601050","121000000000","10000000"
"045660","에이텍","KOSDAQ","우량기업부","31250","700","2.29","30550","31500","30400","211992","6553385850","258125000000","8260000"
"224110","에이텍티앤","KOSDAQ","벤처기업부","23250","850","3.79","22400","23450","22300","171833","3948961850","124155000000","5340000"
"021080","에이티넘인베스트","KOSDAQ","중견기업부","2595","30","1.17","2560","2640","2540","1051065","2720060240","124560000000","48000000"
"089530","에이티세미콘","KOSDAQ","중견기업부","812","-35","-4.13","860","881","801","12346999","10273828543","102698359344","126475812"
"200470","에이팩트","KOSDAQ","벤처기업부","7230","150","2.12","7050","7310","7040","457024","3295482030","126913106400","17553680"
"073070","에이팸","KOSDAQ","관리종목(소속부없음)","407","0","0.00","0","0","0","0","0","58427548003","143556629"
"207490","에이펙스인텍","KONEX","일반기업부","10000","20","0.20","10000","10000","10000","100","1000000","36000000000","3600000"
"036180","에이프런티어","KOSDAQ","투자주의환기종목(소속부없음)","1205","0","0.00","0","0","0","0","0","33647104140","27922908"
"262260","에이프로","KOSDAQ","벤처기업부","37250","1500","4.20","35800","37450","35750","218081","8045395500","256303318500","6880626"
"109960","에이프로젠 H&G","KOSDAQ","중견기업부","742","12","1.64","722","747","722","775530","573600590","132591851014","178695217"
"007460","에이프로젠 KIC","KOSPI",,"2045","40","2.00","2005","2065","2005","2202465","4487142055","374125087385","182946253"
"003060","에이프로젠제약","KOSPI",,"1315","10","0.77","1305","1350","1300","2455836","3252876490","524127132290","398575766"
"244920","에이플러스에셋","KOSPI",,"5550","-20","-0.36","5580","5600","5530","103272","574288320","125472696150","22607693"
"089970","에이피티씨","KOSDAQ","우량기업부","19900","350","1.79","19650","20650","19200","959080","19063344550","468935440500","23564595"
"230240","에치에프알","KOSDAQ","중견기업부","31450","250","0.80","31400","31850","30800","129273","4056296050","376834529000","11982020"
"064510","에코마이스터","KOSDAQ","기술성장기업부","1525","70","4.81","1465","1560","1445","327822","497582755","40704702200","26691608"
"230360","에코마케팅","KOSDAQ","벤처기업부","30000","1150","3.99","29100","30200","29100","590585","17675645350","975536220000","32517874"
"038870","에코바이오","KOSDAQ","중견기업부","9680","260","2.76","9500","9690","9390","219480","2099544210","112394421920","11610994"
"128540","에코캡","KOSDAQ","벤처기업부","2980","35","1.19","2945","2985","2945","29919","88772855","43385224000","14558800"
"086520","에코프로","KOSDAQ","우량기업부","49700","-600","-1.19","49950","50700","49700","476176","23857188100","1097882492700","22090191"
"247540","에코프로비엠","KOSDAQ","우량기업부","170100","1100","0.65","168900","170200","165200","330580","55377198000","3578081736600","21035166"
"038110","에코플라스틱","KOSDAQ","중견기업부","2025","45","2.27","1970","2120","1950","1026521","2092043890","51980474250","25669370"
"073540","에프알텍","KOSDAQ","벤처기업부","6340","90","1.44","6250","6440","6250","83082","528769230","72276000000","11400000"
"064850","에프앤가이드","KOSDAQ","중견기업부","8960","440","5.16","8520","9050","8400","362266","3159737580","107853625600","12037235"
"064090","에프앤리퍼블릭","KOSDAQ","중견기업부","537","14","2.68","523","546","513","1508218","803551382","41617271238","77499574"
"036810","에프에스티","KOSDAQ","우량기업부","26650","1150","4.51","25500","26800","25300","527370","13896815600","539231143100","20233814"
"173940","에프엔씨엔터","KOSDAQ","중견기업부","5880","-40","-0.68","5920","5980","5660","29588","173954270","84465494400","14364880"
"083500","에프엔에스테크","KOSDAQ","벤처기업부","12200","-200","-1.61","12200","12800","12150","268795","3336868900","102305808400","8385722"
"054940","엑사이엔씨","KOSDAQ","중견기업부","1485","35","2.41","1440","1495","1440","426158","627508125","49262718780","33173548"
"950130","엑세스바이오","KOSDAQ","외국기업(소속부없음)","22050","550","2.56","21650","22300","21050","771934","16838909100","800757370350","36315527"
"205100","엑셈","KOSDAQ","벤처기업부","4445","-85","-1.88","4490","4590","4150","1705375","7591245060","150606703485","33882273"
"070300","엑스큐어","KOSDAQ","관리종목(소속부없음)","4810","0","0.00","0","0","0","0","0","35430815940","7366074"
"092870","엑시콘","KOSDAQ","벤처기업부","16500","450","2.80","15850","16700","15500","277902","4500016400","171173970000","10374180"
"317870","엔바이오니아","KOSDAQ","기술성장기업부","7710","170","2.25","7540","7800","7460","54718","419641660","58469209050","7583555"
"067570","엔브이에이치코리아","KOSDAQ","중견기업부","3830","105","2.82","3725","3865","3685","214888","818191010","113336536550","29591785"
"140610","엔솔바이오사이언스","KONEX","일반기업부","14500","100","0.69","14300","15000","14300","58177","848342300","128432590000","8857420"
"101400","엔시트론","KOSDAQ","투자주의환기종목(소속부없음)","867","-3","-0.34","879","880","860","151999","132355682","25282685838","29161114"
"036570","엔씨소프트","KOSPI",,"931000","18000","1.97","913000","934000","911000","118667","110208938000","20439194482000","21954022"
"217820","엔에스","KOSDAQ","벤처기업부","10650","400","3.90","10350","10700","10250","229637","2408560700","114696463650","10769621"
"138250","엔에스쇼핑","KOSPI",,"12100","50","0.41","12100","12300","11900","76317","926808200","407721600000","33696000"
"031860","엔에스엔","KOSDAQ","중견기업부","1370","25","1.86","1340","1375","1315","528073","713210985","70884246620","51740326"
"238170","엔에스엠","KONEX","일반기업부","877","-47","-5.09","909","909","820","414","349389","18219397868","20774684"
"224760","엔에스컴퍼니","KONEX","일반기업부","5760","750","14.97","5760","5760","5760","7","40320","22692672000","3939700"
"310840","엔에이치스팩13호","KOSDAQ","SPAC(소속부없음)","2120","20","0.95","2140","2175","2085","129195","275477085","7250400000","3420000"
"319400","엔에이치스팩14호","KOSDAQ","SPAC(소속부없음)","5890","750","14.59","5280","6440","5080","6012054","35364737430","50771800000","8620000"
"353190","엔에이치스팩16호","KOSDAQ","SPAC(소속부없음)","2095","10","0.48","2085","2095","2085","845","1762835","9029450000","4310000"
"359090","엔에이치스팩17호","KOSDAQ","SPAC(소속부없음)","2055","10","0.49","2055","2060","2040","68300","139899505","14405550000","7010000"
"365590","엔에이치스팩18호","KOSDAQ","SPAC(소속부없음)","2055","5","0.24","2060","2065","2045","2568","5285485","9453000000","4600000"
"265740","엔에프씨","KOSDAQ","중견기업부","13700","900","7.03","13050","13950","12750","508229","6803743050","122365660000","8931800"
"354200","엔젠바이오","KOSDAQ","기술성장기업부","31100","4750","18.03","27450","34000","27400","8235328","260364037300","379903978200","12215562"
"093510","엔지브이아이","KONEX","일반기업부","944","0","0.00","0","0","0","0","0","5682880000","6020000"
"208860","엔지스테크널러지","KOSDAQ","관리종목(소속부없음)","6600","600","10.00","6000","6950","5810","980531","6439276120","69895881000","10590285"
"183490","엔지켐생명과학","KOSDAQ","기술성장기업부","105400","2600","2.53","104800","105600","102800","155995","16279225000","869254880000","8247200"
"085310","엔케이","KOSPI",,"1145","25","2.23","1125","1160","1115","774221","883298940","91580938040","79983352"
"182400","엔케이맥스","KOSDAQ","기술성장기업부","21000","100","0.48","21050","21450","20050","1152038","23818848200","712331613000","33920553"
"009810","엔케이물산","KOSPI",,"558","36","6.90","530","620","530","5467735","3150264337","23318379180","41789210"
"069410","엔텔스","KOSDAQ","벤처기업부","9010","170","1.92","8840","9090","8770","72056","642876710","62162035270","6899227"
"227950","엔투텍","KOSDAQ","벤처기업부","4530","-130","-2.79","4680","4750","4480","5563124","25412212905","265532645340","58616478"
"198080","엔피디","KOSDAQ","중견기업부","4330","110","2.61","4215","4385","4160","338972","1461724835","93247351050","21535185"
"048830","엔피케이","KOSDAQ","중견기업부","1970","0","0.00","1970","1990","1950","129962","255654205","36886128310","18723923"
"096870","엘디티","KOSDAQ","벤처기업부","3265","5","0.15","3275","3295","3165","111351","359291310","21804976000","6678400"
"276240","엘리비젼","KONEX","일반기업부","450","-30","-6.25","420","478","408","20216","8299307","3003480000","6674400"
"900140","엘브이엠씨홀딩스","KOSPI",,"3850","60","1.58","3830","3920","3790","1001111","3843922375","324742067650","84348589"
"061970","엘비세미콘","KOSDAQ","우량기업부","14750","1150","8.46","13600","15400","13200","5166305","75221799000","645822732000","43784592"
"138690","엘아이에스","KOSDAQ","투자주의환기종목(소속부없음)","5820","-50","-0.85","5840","5960","5700","401750","2341714000","93276971220","16026971"
"290650","엘앤씨바이오","KOSDAQ","벤처기업부","34500","-650","-1.85","35150","35300","34350","269770","9361114550","754756776000","21877008"
"066970","엘앤에프","KOSDAQ","우량기업부","71500","500","0.70","70400","72000","70200","803583","57221382800","2006199123500","28058729"
"156100","엘앤케이바이오","KOSDAQ","중견기업부","39200","550","1.42","38900","43400","35950","1641147","64305434750","520096740800","13267774"
"311060","엘에이티","KONEX","일반기업부","3200","230","7.74","3200","3200","3200","1","3200","8174432000","2554510"
